"lon","lat","state"
-99.9166624900984,48.9166723470339,"North Dakota"
-99.7499958147396,48.9166723470339,"North Dakota"
-99.5833291393808,48.9166723470339,"North Dakota"
-99.416662464022,48.9166723470339,"North Dakota"
-99.2499957886632,48.9166723470339,"North Dakota"
-99.0833291133044,48.9166723470339,"North Dakota"
-98.9166624379456,48.9166723470339,"North Dakota"
-98.7499957625868,48.9166723470339,"North Dakota"
-98.583329087228,48.9166723470339,"North Dakota"
-98.4166624118692,48.9166723470339,"North Dakota"
-98.2499957365104,48.9166723470339,"North Dakota"
-98.0833290611516,48.9166723470339,"North Dakota"
-97.9166623857928,48.9166723470339,"North Dakota"
-97.749995710434,48.9166723470339,"North Dakota"
-97.5833290350752,48.9166723470339,"North Dakota"
-97.4166623597164,48.9166723470339,"North Dakota"
-97.2499956843576,48.9166723470339,"North Dakota"
-97.0833290089988,48.9166723470339,"Minnesota"
-96.91666233364,48.9166723470339,"Minnesota"
-96.7499956582813,48.9166723470339,"Minnesota"
-96.5833289829224,48.9166723470339,"Minnesota"
-96.4166623075637,48.9166723470339,"Minnesota"
-96.2499956322049,48.9166723470339,"Minnesota"
-96.083328956846,48.9166723470339,"Minnesota"
-95.9166622814873,48.9166723470339,"Minnesota"
-95.7499956061285,48.9166723470339,"Minnesota"
-95.5833289307697,48.9166723470339,"Minnesota"
-95.4166622554109,48.9166723470339,"Minnesota"
-95.249995580052,48.9166723470339,"Minnesota"
-95.0833289046933,48.9166723470339,"Minnesota"
-94.9166622293345,48.9166723470339,"Minnesota"
-94.7499955539757,48.9166723470339,"Minnesota"
-122.416663663536,48.750005671675,"Washington"
-122.249996988177,48.750005671675,"Washington"
-122.083330312818,48.750005671675,"Washington"
-121.916663637459,48.750005671675,"Washington"
-121.749996962101,48.750005671675,"Washington"
-121.583330286742,48.750005671675,"Washington"
-121.416663611383,48.750005671675,"Washington"
-121.249996936024,48.750005671675,"Washington"
-121.083330260666,48.750005671675,"Washington"
-120.916663585307,48.750005671675,"Washington"
-120.749996909948,48.750005671675,"Washington"
-120.583330234589,48.750005671675,"Washington"
-120.41666355923,48.750005671675,"Washington"
-120.249996883872,48.750005671675,"Washington"
-120.083330208513,48.750005671675,"Washington"
-119.916663533154,48.750005671675,"Washington"
-119.749996857795,48.750005671675,"Washington"
-119.583330182436,48.750005671675,"Washington"
-119.416663507078,48.750005671675,"Washington"
-119.249996831719,48.750005671675,"Washington"
-119.08333015636,48.750005671675,"Washington"
-118.916663481001,48.750005671675,"Washington"
-118.749996805642,48.750005671675,"Washington"
-118.583330130284,48.750005671675,"Washington"
-118.416663454925,48.750005671675,"Washington"
-118.249996779566,48.750005671675,"Washington"
-118.083330104207,48.750005671675,"Washington"
-117.916663428848,48.750005671675,"Washington"
-117.74999675349,48.750005671675,"Washington"
-117.583330078131,48.750005671675,"Washington"
-117.416663402772,48.750005671675,"Washington"
-117.249996727413,48.750005671675,"Washington"
-117.083330052054,48.750005671675,"Washington"
-116.916663376696,48.750005671675,"Idaho"
-116.749996701337,48.750005671675,"Idaho"
-116.583330025978,48.750005671675,"Idaho"
-116.416663350619,48.750005671675,"Idaho"
-116.24999667526,48.750005671675,"Idaho"
-116.083329999902,48.750005671675,"Idaho"
-115.916663324543,48.750005671675,"Montana"
-115.749996649184,48.750005671675,"Montana"
-115.583329973825,48.750005671675,"Montana"
-115.416663298466,48.750005671675,"Montana"
-115.249996623108,48.750005671675,"Montana"
-115.083329947749,48.750005671675,"Montana"
-114.91666327239,48.750005671675,"Montana"
-114.749996597031,48.750005671675,"Montana"
-114.583329921672,48.750005671675,"Montana"
-114.416663246314,48.750005671675,"Montana"
-114.249996570955,48.750005671675,"Montana"
-114.083329895596,48.750005671675,"Montana"
-113.916663220237,48.750005671675,"Montana"
-113.749996544878,48.750005671675,"Montana"
-113.58332986952,48.750005671675,"Montana"
-113.416663194161,48.750005671675,"Montana"
-113.249996518802,48.750005671675,"Montana"
-113.083329843443,48.750005671675,"Montana"
-112.916663168084,48.750005671675,"Montana"
-112.749996492726,48.750005671675,"Montana"
-112.583329817367,48.750005671675,"Montana"
-112.416663142008,48.750005671675,"Montana"
-112.249996466649,48.750005671675,"Montana"
-112.083329791291,48.750005671675,"Montana"
-111.916663115932,48.750005671675,"Montana"
-111.749996440573,48.750005671675,"Montana"
-111.583329765214,48.750005671675,"Montana"
-111.416663089855,48.750005671675,"Montana"
-111.249996414497,48.750005671675,"Montana"
-111.083329739138,48.750005671675,"Montana"
-110.916663063779,48.750005671675,"Montana"
-110.74999638842,48.750005671675,"Montana"
-110.583329713061,48.750005671675,"Montana"
-110.416663037703,48.750005671675,"Montana"
-110.249996362344,48.750005671675,"Montana"
-110.083329686985,48.750005671675,"Montana"
-109.916663011626,48.750005671675,"Montana"
-109.749996336267,48.750005671675,"Montana"
-109.583329660909,48.750005671675,"Montana"
-109.41666298555,48.750005671675,"Montana"
-109.249996310191,48.750005671675,"Montana"
-109.083329634832,48.750005671675,"Montana"
-108.916662959473,48.750005671675,"Montana"
-108.749996284115,48.750005671675,"Montana"
-108.583329608756,48.750005671675,"Montana"
-108.416662933397,48.750005671675,"Montana"
-108.249996258038,48.750005671675,"Montana"
-108.083329582679,48.750005671675,"Montana"
-107.916662907321,48.750005671675,"Montana"
-107.749996231962,48.750005671675,"Montana"
-107.583329556603,48.750005671675,"Montana"
-107.416662881244,48.750005671675,"Montana"
-107.249996205885,48.750005671675,"Montana"
-107.083329530527,48.750005671675,"Montana"
-106.916662855168,48.750005671675,"Montana"
-106.749996179809,48.750005671675,"Montana"
-106.58332950445,48.750005671675,"Montana"
-106.416662829091,48.750005671675,"Montana"
-106.249996153733,48.750005671675,"Montana"
-106.083329478374,48.750005671675,"Montana"
-105.916662803015,48.750005671675,"Montana"
-105.749996127656,48.750005671675,"Montana"
-105.583329452297,48.750005671675,"Montana"
-105.416662776939,48.750005671675,"Montana"
-105.24999610158,48.750005671675,"Montana"
-105.083329426221,48.750005671675,"Montana"
-104.916662750862,48.750005671675,"Montana"
-104.749996075503,48.750005671675,"Montana"
-104.583329400145,48.750005671675,"Montana"
-104.416662724786,48.750005671675,"Montana"
-104.249996049427,48.750005671675,"Montana"
-104.083329374068,48.750005671675,"Montana"
-103.916662698709,48.750005671675,"North Dakota"
-103.749996023351,48.750005671675,"North Dakota"
-103.583329347992,48.750005671675,"North Dakota"
-103.416662672633,48.750005671675,"North Dakota"
-103.249995997274,48.750005671675,"North Dakota"
-103.083329321915,48.750005671675,"North Dakota"
-102.916662646557,48.750005671675,"North Dakota"
-102.749995971198,48.750005671675,"North Dakota"
-102.583329295839,48.750005671675,"North Dakota"
-102.41666262048,48.750005671675,"North Dakota"
-102.249995945122,48.750005671675,"North Dakota"
-102.083329269763,48.750005671675,"North Dakota"
-101.916662594404,48.750005671675,"North Dakota"
-101.749995919045,48.750005671675,"North Dakota"
-101.583329243686,48.750005671675,"North Dakota"
-101.416662568328,48.750005671675,"North Dakota"
-101.249995892969,48.750005671675,"North Dakota"
-101.08332921761,48.750005671675,"North Dakota"
-100.916662542251,48.750005671675,"North Dakota"
-100.749995866892,48.750005671675,"North Dakota"
-100.583329191534,48.750005671675,"North Dakota"
-100.416662516175,48.750005671675,"North Dakota"
-100.249995840816,48.750005671675,"North Dakota"
-100.083329165457,48.750005671675,"North Dakota"
-99.9166624900984,48.750005671675,"North Dakota"
-99.7499958147396,48.750005671675,"North Dakota"
-99.5833291393808,48.750005671675,"North Dakota"
-99.416662464022,48.750005671675,"North Dakota"
-99.2499957886632,48.750005671675,"North Dakota"
-99.0833291133044,48.750005671675,"North Dakota"
-98.9166624379456,48.750005671675,"North Dakota"
-98.7499957625868,48.750005671675,"North Dakota"
-98.583329087228,48.750005671675,"North Dakota"
-98.4166624118692,48.750005671675,"North Dakota"
-98.2499957365104,48.750005671675,"North Dakota"
-98.0833290611516,48.750005671675,"North Dakota"
-97.9166623857928,48.750005671675,"North Dakota"
-97.749995710434,48.750005671675,"North Dakota"
-97.5833290350752,48.750005671675,"North Dakota"
-97.4166623597164,48.750005671675,"North Dakota"
-97.2499956843576,48.750005671675,"North Dakota"
-97.0833290089988,48.750005671675,"Minnesota"
-96.91666233364,48.750005671675,"Minnesota"
-96.7499956582813,48.750005671675,"Minnesota"
-96.5833289829224,48.750005671675,"Minnesota"
-96.4166623075637,48.750005671675,"Minnesota"
-96.2499956322049,48.750005671675,"Minnesota"
-96.083328956846,48.750005671675,"Minnesota"
-95.9166622814873,48.750005671675,"Minnesota"
-95.7499956061285,48.750005671675,"Minnesota"
-95.5833289307697,48.750005671675,"Minnesota"
-95.4166622554109,48.750005671675,"Minnesota"
-95.249995580052,48.750005671675,"Minnesota"
-95.0833289046933,48.750005671675,"Minnesota"
-94.9166622293345,48.750005671675,"Minnesota"
-94.7499955539757,48.750005671675,"Minnesota"
-123.083330364971,48.5833389963161,"Washington"
-122.916663689612,48.5833389963161,"Washington"
-122.416663663536,48.5833389963161,"Washington"
-122.249996988177,48.5833389963161,"Washington"
-122.083330312818,48.5833389963161,"Washington"
-121.916663637459,48.5833389963161,"Washington"
-121.749996962101,48.5833389963161,"Washington"
-121.583330286742,48.5833389963161,"Washington"
-121.416663611383,48.5833389963161,"Washington"
-121.249996936024,48.5833389963161,"Washington"
-121.083330260666,48.5833389963161,"Washington"
-120.916663585307,48.5833389963161,"Washington"
-120.749996909948,48.5833389963161,"Washington"
-120.583330234589,48.5833389963161,"Washington"
-120.41666355923,48.5833389963161,"Washington"
-120.249996883872,48.5833389963161,"Washington"
-120.083330208513,48.5833389963161,"Washington"
-119.916663533154,48.5833389963161,"Washington"
-119.749996857795,48.5833389963161,"Washington"
-119.583330182436,48.5833389963161,"Washington"
-119.416663507078,48.5833389963161,"Washington"
-119.249996831719,48.5833389963161,"Washington"
-119.08333015636,48.5833389963161,"Washington"
-118.916663481001,48.5833389963161,"Washington"
-118.749996805642,48.5833389963161,"Washington"
-118.583330130284,48.5833389963161,"Washington"
-118.416663454925,48.5833389963161,"Washington"
-118.249996779566,48.5833389963161,"Washington"
-118.083330104207,48.5833389963161,"Washington"
-117.916663428848,48.5833389963161,"Washington"
-117.74999675349,48.5833389963161,"Washington"
-117.583330078131,48.5833389963161,"Washington"
-117.416663402772,48.5833389963161,"Washington"
-117.249996727413,48.5833389963161,"Washington"
-117.083330052054,48.5833389963161,"Washington"
-116.916663376696,48.5833389963161,"Idaho"
-116.749996701337,48.5833389963161,"Idaho"
-116.583330025978,48.5833389963161,"Idaho"
-116.416663350619,48.5833389963161,"Idaho"
-116.24999667526,48.5833389963161,"Idaho"
-116.083329999902,48.5833389963161,"Idaho"
-115.916663324543,48.5833389963161,"Montana"
-115.749996649184,48.5833389963161,"Montana"
-115.583329973825,48.5833389963161,"Montana"
-115.416663298466,48.5833389963161,"Montana"
-115.249996623108,48.5833389963161,"Montana"
-115.083329947749,48.5833389963161,"Montana"
-114.91666327239,48.5833389963161,"Montana"
-114.749996597031,48.5833389963161,"Montana"
-114.583329921672,48.5833389963161,"Montana"
-114.416663246314,48.5833389963161,"Montana"
-114.249996570955,48.5833389963161,"Montana"
-114.083329895596,48.5833389963161,"Montana"
-113.916663220237,48.5833389963161,"Montana"
-113.749996544878,48.5833389963161,"Montana"
-113.58332986952,48.5833389963161,"Montana"
-113.416663194161,48.5833389963161,"Montana"
-113.249996518802,48.5833389963161,"Montana"
-113.083329843443,48.5833389963161,"Montana"
-112.916663168084,48.5833389963161,"Montana"
-112.749996492726,48.5833389963161,"Montana"
-112.583329817367,48.5833389963161,"Montana"
-112.416663142008,48.5833389963161,"Montana"
-112.249996466649,48.5833389963161,"Montana"
-112.083329791291,48.5833389963161,"Montana"
-111.916663115932,48.5833389963161,"Montana"
-111.749996440573,48.5833389963161,"Montana"
-111.583329765214,48.5833389963161,"Montana"
-111.416663089855,48.5833389963161,"Montana"
-111.249996414497,48.5833389963161,"Montana"
-111.083329739138,48.5833389963161,"Montana"
-110.916663063779,48.5833389963161,"Montana"
-110.74999638842,48.5833389963161,"Montana"
-110.583329713061,48.5833389963161,"Montana"
-110.416663037703,48.5833389963161,"Montana"
-110.249996362344,48.5833389963161,"Montana"
-110.083329686985,48.5833389963161,"Montana"
-109.916663011626,48.5833389963161,"Montana"
-109.749996336267,48.5833389963161,"Montana"
-109.583329660909,48.5833389963161,"Montana"
-109.41666298555,48.5833389963161,"Montana"
-109.249996310191,48.5833389963161,"Montana"
-109.083329634832,48.5833389963161,"Montana"
-108.916662959473,48.5833389963161,"Montana"
-108.749996284115,48.5833389963161,"Montana"
-108.583329608756,48.5833389963161,"Montana"
-108.416662933397,48.5833389963161,"Montana"
-108.249996258038,48.5833389963161,"Montana"
-108.083329582679,48.5833389963161,"Montana"
-107.916662907321,48.5833389963161,"Montana"
-107.749996231962,48.5833389963161,"Montana"
-107.583329556603,48.5833389963161,"Montana"
-107.416662881244,48.5833389963161,"Montana"
-107.249996205885,48.5833389963161,"Montana"
-107.083329530527,48.5833389963161,"Montana"
-106.916662855168,48.5833389963161,"Montana"
-106.749996179809,48.5833389963161,"Montana"
-106.58332950445,48.5833389963161,"Montana"
-106.416662829091,48.5833389963161,"Montana"
-106.249996153733,48.5833389963161,"Montana"
-106.083329478374,48.5833389963161,"Montana"
-105.916662803015,48.5833389963161,"Montana"
-105.749996127656,48.5833389963161,"Montana"
-105.583329452297,48.5833389963161,"Montana"
-105.416662776939,48.5833389963161,"Montana"
-105.24999610158,48.5833389963161,"Montana"
-105.083329426221,48.5833389963161,"Montana"
-104.916662750862,48.5833389963161,"Montana"
-104.749996075503,48.5833389963161,"Montana"
-104.583329400145,48.5833389963161,"Montana"
-104.416662724786,48.5833389963161,"Montana"
-104.249996049427,48.5833389963161,"Montana"
-104.083329374068,48.5833389963161,"Montana"
-103.916662698709,48.5833389963161,"North Dakota"
-103.749996023351,48.5833389963161,"North Dakota"
-103.583329347992,48.5833389963161,"North Dakota"
-103.416662672633,48.5833389963161,"North Dakota"
-103.249995997274,48.5833389963161,"North Dakota"
-103.083329321915,48.5833389963161,"North Dakota"
-102.916662646557,48.5833389963161,"North Dakota"
-102.749995971198,48.5833389963161,"North Dakota"
-102.583329295839,48.5833389963161,"North Dakota"
-102.41666262048,48.5833389963161,"North Dakota"
-102.249995945122,48.5833389963161,"North Dakota"
-102.083329269763,48.5833389963161,"North Dakota"
-101.916662594404,48.5833389963161,"North Dakota"
-101.749995919045,48.5833389963161,"North Dakota"
-101.583329243686,48.5833389963161,"North Dakota"
-101.416662568328,48.5833389963161,"North Dakota"
-101.249995892969,48.5833389963161,"North Dakota"
-101.08332921761,48.5833389963161,"North Dakota"
-100.916662542251,48.5833389963161,"North Dakota"
-100.749995866892,48.5833389963161,"North Dakota"
-100.583329191534,48.5833389963161,"North Dakota"
-100.416662516175,48.5833389963161,"North Dakota"
-100.249995840816,48.5833389963161,"North Dakota"
-100.083329165457,48.5833389963161,"North Dakota"
-99.9166624900984,48.5833389963161,"North Dakota"
-99.7499958147396,48.5833389963161,"North Dakota"
-99.5833291393808,48.5833389963161,"North Dakota"
-99.416662464022,48.5833389963161,"North Dakota"
-99.2499957886632,48.5833389963161,"North Dakota"
-99.0833291133044,48.5833389963161,"North Dakota"
-98.9166624379456,48.5833389963161,"North Dakota"
-98.7499957625868,48.5833389963161,"North Dakota"
-98.583329087228,48.5833389963161,"North Dakota"
-98.4166624118692,48.5833389963161,"North Dakota"
-98.2499957365104,48.5833389963161,"North Dakota"
-98.0833290611516,48.5833389963161,"North Dakota"
-97.9166623857928,48.5833389963161,"North Dakota"
-97.749995710434,48.5833389963161,"North Dakota"
-97.5833290350752,48.5833389963161,"North Dakota"
-97.4166623597164,48.5833389963161,"North Dakota"
-97.2499956843576,48.5833389963161,"North Dakota"
-97.0833290089988,48.5833389963161,"Minnesota"
-96.91666233364,48.5833389963161,"Minnesota"
-96.7499956582813,48.5833389963161,"Minnesota"
-96.5833289829224,48.5833389963161,"Minnesota"
-96.4166623075637,48.5833389963161,"Minnesota"
-96.2499956322049,48.5833389963161,"Minnesota"
-96.083328956846,48.5833389963161,"Minnesota"
-95.9166622814873,48.5833389963161,"Minnesota"
-95.7499956061285,48.5833389963161,"Minnesota"
-95.5833289307697,48.5833389963161,"Minnesota"
-95.4166622554109,48.5833389963161,"Minnesota"
-95.249995580052,48.5833389963161,"Minnesota"
-95.0833289046933,48.5833389963161,"Minnesota"
-94.9166622293345,48.5833389963161,"Minnesota"
-94.7499955539757,48.5833389963161,"Minnesota"
-94.583328878617,48.5833389963161,"Minnesota"
-94.4166622032581,48.5833389963161,"Minnesota"
-94.2499955278993,48.5833389963161,"Minnesota"
-94.0833288525405,48.5833389963161,"Minnesota"
-93.9166621771817,48.5833389963161,"Minnesota"
-93.4166621511053,48.5833389963161,"Minnesota"
-93.2499954757465,48.5833389963161,"Minnesota"
-93.0833288003877,48.5833389963161,"Minnesota"
-92.916662125029,48.5833389963161,"Minnesota"
-122.416663663536,48.4166723209572,"Washington"
-122.249996988177,48.4166723209572,"Washington"
-122.083330312818,48.4166723209572,"Washington"
-121.916663637459,48.4166723209572,"Washington"
-121.749996962101,48.4166723209572,"Washington"
-121.583330286742,48.4166723209572,"Washington"
-121.416663611383,48.4166723209572,"Washington"
-121.249996936024,48.4166723209572,"Washington"
-121.083330260666,48.4166723209572,"Washington"
-120.916663585307,48.4166723209572,"Washington"
-120.749996909948,48.4166723209572,"Washington"
-120.583330234589,48.4166723209572,"Washington"
-120.41666355923,48.4166723209572,"Washington"
-120.249996883872,48.4166723209572,"Washington"
-120.083330208513,48.4166723209572,"Washington"
-119.916663533154,48.4166723209572,"Washington"
-119.749996857795,48.4166723209572,"Washington"
-119.583330182436,48.4166723209572,"Washington"
-119.416663507078,48.4166723209572,"Washington"
-119.249996831719,48.4166723209572,"Washington"
-119.08333015636,48.4166723209572,"Washington"
-118.916663481001,48.4166723209572,"Washington"
-118.749996805642,48.4166723209572,"Washington"
-118.583330130284,48.4166723209572,"Washington"
-118.416663454925,48.4166723209572,"Washington"
-118.249996779566,48.4166723209572,"Washington"
-118.083330104207,48.4166723209572,"Washington"
-117.916663428848,48.4166723209572,"Washington"
-117.74999675349,48.4166723209572,"Washington"
-117.583330078131,48.4166723209572,"Washington"
-117.416663402772,48.4166723209572,"Washington"
-117.249996727413,48.4166723209572,"Washington"
-117.083330052054,48.4166723209572,"Washington"
-116.916663376696,48.4166723209572,"Idaho"
-116.749996701337,48.4166723209572,"Idaho"
-116.583330025978,48.4166723209572,"Idaho"
-116.416663350619,48.4166723209572,"Idaho"
-116.24999667526,48.4166723209572,"Idaho"
-116.083329999902,48.4166723209572,"Idaho"
-115.916663324543,48.4166723209572,"Montana"
-115.749996649184,48.4166723209572,"Montana"
-115.583329973825,48.4166723209572,"Montana"
-115.416663298466,48.4166723209572,"Montana"
-115.249996623108,48.4166723209572,"Montana"
-115.083329947749,48.4166723209572,"Montana"
-114.91666327239,48.4166723209572,"Montana"
-114.749996597031,48.4166723209572,"Montana"
-114.583329921672,48.4166723209572,"Montana"
-114.416663246314,48.4166723209572,"Montana"
-114.249996570955,48.4166723209572,"Montana"
-114.083329895596,48.4166723209572,"Montana"
-113.916663220237,48.4166723209572,"Montana"
-113.749996544878,48.4166723209572,"Montana"
-113.58332986952,48.4166723209572,"Montana"
-113.416663194161,48.4166723209572,"Montana"
-113.249996518802,48.4166723209572,"Montana"
-113.083329843443,48.4166723209572,"Montana"
-112.916663168084,48.4166723209572,"Montana"
-112.749996492726,48.4166723209572,"Montana"
-112.583329817367,48.4166723209572,"Montana"
-112.416663142008,48.4166723209572,"Montana"
-112.249996466649,48.4166723209572,"Montana"
-112.083329791291,48.4166723209572,"Montana"
-111.916663115932,48.4166723209572,"Montana"
-111.749996440573,48.4166723209572,"Montana"
-111.583329765214,48.4166723209572,"Montana"
-111.416663089855,48.4166723209572,"Montana"
-111.249996414497,48.4166723209572,"Montana"
-111.083329739138,48.4166723209572,"Montana"
-110.916663063779,48.4166723209572,"Montana"
-110.74999638842,48.4166723209572,"Montana"
-110.583329713061,48.4166723209572,"Montana"
-110.416663037703,48.4166723209572,"Montana"
-110.249996362344,48.4166723209572,"Montana"
-110.083329686985,48.4166723209572,"Montana"
-109.916663011626,48.4166723209572,"Montana"
-109.749996336267,48.4166723209572,"Montana"
-109.583329660909,48.4166723209572,"Montana"
-109.41666298555,48.4166723209572,"Montana"
-109.249996310191,48.4166723209572,"Montana"
-109.083329634832,48.4166723209572,"Montana"
-108.916662959473,48.4166723209572,"Montana"
-108.749996284115,48.4166723209572,"Montana"
-108.583329608756,48.4166723209572,"Montana"
-108.416662933397,48.4166723209572,"Montana"
-108.249996258038,48.4166723209572,"Montana"
-108.083329582679,48.4166723209572,"Montana"
-107.916662907321,48.4166723209572,"Montana"
-107.749996231962,48.4166723209572,"Montana"
-107.583329556603,48.4166723209572,"Montana"
-107.416662881244,48.4166723209572,"Montana"
-107.249996205885,48.4166723209572,"Montana"
-107.083329530527,48.4166723209572,"Montana"
-106.916662855168,48.4166723209572,"Montana"
-106.749996179809,48.4166723209572,"Montana"
-106.58332950445,48.4166723209572,"Montana"
-106.416662829091,48.4166723209572,"Montana"
-106.249996153733,48.4166723209572,"Montana"
-106.083329478374,48.4166723209572,"Montana"
-105.916662803015,48.4166723209572,"Montana"
-105.749996127656,48.4166723209572,"Montana"
-105.583329452297,48.4166723209572,"Montana"
-105.416662776939,48.4166723209572,"Montana"
