"x","y1","y2"
1,135.816260534419,131.906886999354
2,135.805674547344,131.918678537754
3,135.794742166088,131.930774435798
4,135.783432134016,131.94313551731
5,135.771715163579,131.955724115381
6,135.759563156822,131.968502801926
7,135.746949048845,131.981433750216
8,135.733846694105,131.994479227795
9,135.720230812208,132.007602399521
10,135.706078355191,132.020768539704
11,135.691367889664,132.033944084827
12,135.676078664716,132.047095886159
13,135.660189837646,132.060190587492
14,135.643681906508,132.073196210165
15,135.626537529156,132.08608224441
16,135.608740450999,132.098819030685
17,135.590275588553,132.111377585852
18,135.571128837112,132.123729598049
19,135.551287114731,132.135847681549
20,135.530738413018,132.147705570449
21,135.509471477866,132.159277347507
22,135.487475912775,132.17053781521
23,135.46474151151,132.181462368193
24,135.441257868692,132.192026485637
25,135.417014969043,132.202206616795
26,135.392003510721,132.21198063471
27,135.366214800317,132.221327218285
28,135.339640283816,132.23022522065
29,135.312271355272,132.238653627454
30,135.284100630159,132.246592790725
31,135.255122002482,132.254024655948
32,135.225330084222,132.260932469952
33,135.194720433882,132.26730119363
34,135.163289679292,132.273117380624
35,135.131035511343,132.278368500805
36,135.0979561725,132.283042554011
37,135.064050153036,132.287128202764
38,135.029316784022,132.290615924137
39,134.993756581589,132.293497939363
40,134.957370583487,132.295766995996
41,134.920159844223,132.29741580206
42,134.882125650762,132.298438020869
43,134.843269503162,132.298828145039
44,134.803593370704,132.298581633167
45,134.763099533914,132.297694194182
46,134.721790688248,132.296161838174
47,134.679670669296,132.293981707003
48,134.636743882836,132.291151696411
49,134.593015652877,132.287670642962
50,134.548491933228,132.28353798775
51,134.503179361786,132.278754083384
52,134.457084862234,132.273319712264
53,134.410215701558,132.267236208899
54,134.362579432374,132.260505443307
55,134.314183876017,132.253129886167
56,134.265037545497,132.245112826073
57,134.215149699988,132.236458932498
58,134.164530109817,132.227173198957
59,134.113189295055,132.217261047097
60,134.061138201382,132.20672755146
61,134.008388026694,132.195577647426
62,133.941055422223,132.196226960865
63,133.871988146728,132.19567443237
64,133.801174025383,132.193899244758
65,133.728602630217,132.190883229162
66,133.654267190564,132.186611779816
67,133.578163152983,132.181072048865
68,133.500286745266,132.174251271497
69,133.420633426864,132.166135936962
70,133.339199711762,132.156712272692
71,133.25598270155,132.145965969553
72,133.170982087402,132.133882489377
73,133.084200196004,132.120447439355
74,132.995641279573,132.105647697638
75,132.905312168963,132.089472930093
76,132.81322194153,132.071916569956
77,132.719382876233,132.052976635881
78,132.623810693905,132.032656203646
79,132.526524184282,132.010960819423
80,132.427545149111,131.987898329738
81,132.326897594166,131.96347807701
82,132.224607529747,131.937711209244
83,132.120702537557,131.91061015413
84,132.015211868045,131.88218837868
85,131.908166035686,131.852459020892
86,131.799597603442,131.821437046644
87,131.689540764294,131.789139663212
88,131.57802960476,131.755585092424
89,131.465100000505,131.720793921947
90,131.350790784162,131.684789671358
91,131.235142484018,131.647598168671
92,131.118196489796,131.609247160145
93,130.999995220577,131.569766049553
94,130.880582094776,131.529184507482
95,130.760002057751,131.487533735279
96,130.638301238911,131.444845669443
97,130.51552647113,131.40115229783
98,130.391725844359,131.356487143166
99,130.266948868933,131.310885722964
100,130.141246572033,131.264385225775
101,130.014670877776,131.217023037345
102,129.887274192344,131.168835248787
103,129.759109051807,131.119855750468
104,129.630228415946,131.07011740999
105,129.50068609808,131.019653422441
106,129.370537143018,130.968497587761
107,129.23983745634,130.916683906353
108,129.108642736184,130.864244955929
109,128.977008311032,130.811212624997
110,128.844990287337,130.757620318022
111,128.712645569092,130.703501264241
112,128.580031765361,130.648889358626
113,128.447207534348,130.593819509815
114,128.314232910344,130.538328280111
115,128.18116849904,130.482453065876
116,128.048075596565,130.426232133707
117,127.915016105048,130.36970441351
118,127.782052381534,130.312908822565
119,127.649246702629,130.25588306947
120,127.516660786245,130.198663889694
121,127.384356542787,130.141289185614
122,127.252395668514,130.083796864025
123,127.12073115322,130.025866193509
124,126.989438644241,129.967542364662
125,126.858593466169,129.908870264571
126,126.728270754488,129.849895320058
127,126.598546255538,129.790664965664
128,126.469496643419,129.731229092752
129,126.341199202645,129.67163975682
130,126.21373194282,129.611950333777
131,126.08717232385,129.552214241832
132,125.96159753307,129.492485934402
133,125.837085370675,129.432821344822
134,125.713715217526,129.373278658978
135,125.591565971184,129.313916573793
136,125.470715149965,129.25479448117
137,125.351240284512,129.195972777214
138,125.233218412062,129.137512864562
139,125.116726345659,129.079477244523
140,125.001840727463,129.021929141785
141,124.888637393851,128.964931650322
142,124.777191432085,128.908548171566
143,124.667576795458,128.852841775737
144,124.559867236981,128.797875742024
145,124.454136779088,128.74371418567
146,124.350458941463,128.69042077712
147,124.248906774725,128.638058315897
148,124.149553138174,128.586689583261
149,124.052471099565,128.536378711617
150,123.95773434177,128.487191066108
151,123.865415669607,128.439191344823
152,123.775586464621,128.392443126542
153,123.688317370196,128.347008939573
154,123.603677583047,128.302949362865
155,123.521734071955,128.260322504676
156,123.442551858014,128.21918542966
157,123.366194631103,128.179595141162
158,123.292725350268,128.141608400243
159,123.222205380111,128.105279599882
160,123.154693818776,128.070660666858
161,123.090248120086,128.037802294834
162,123.028925345826,128.006755484057
163,122.970781741485,127.977569980395
164,122.915872607183,127.950294330834
165,122.864252039339,127.924975698821
166,122.815973189496,127.901661093268
167,122.771088180774,127.880397510293
168,122.729646776246,127.861230349957
169,122.691696818309,127.844203263252
170,122.657283303626,127.829357503597
171,122.626448839843,127.816732756861
172,122.599233708949,127.806366651521
173,122.5756765532,127.798295720162
174,122.555814408568,127.792555224296
175,122.539682941715,127.789179566588
176,122.527316347913,127.788201856149
177,122.518746358013,127.789653171756
178,122.51400213555,127.793561393582
179,122.513110325189,127.799952584157
180,122.5160943888,127.80885067226
181,122.522975623793,127.820279518467
182,122.533773202342,127.834262192635
183,122.548504151296,127.850820858166
184,122.567188688691,127.869982807833
185,122.589843915009,127.891773227542
186,122.616484169628,127.916214007802
187,122.647119843222,127.943323593966
188,122.681758571477,127.973118611118
189,122.720406037617,128.005614851785
190,122.763066998841,128.040827717249
191,122.809743731246,128.078771436072
192,122.860436620615,128.119459146097
193,122.915142388909,128.16290233793
194,122.973853578849,128.209110507956
195,123.036559577567,128.258090796721
196,123.103246443513,128.309847474872
197,123.173896892911,128.364380831204
198,123.248490069228,128.42168690174
199,123.327001604463,128.481756585742
200,123.409403046928,128.54457658239
201,123.495661954321,128.610129529232
202,123.585742541988,128.678395040081
203,123.679606089406,128.749349944488
204,123.777211497027,128.822968259675
205,123.87851538518,128.899221722696
206,123.983472080669,128.97808054118
207,124.092033273491,129.059512646861
208,124.204148714602,129.143484207554
209,124.319767445506,129.229960016957
210,124.438836244081,129.318902569686
211,124.561298059569,129.410270857897
212,124.687092756581,129.504020155473
213,124.816157862009,129.600102246421
214,124.948428884831,129.698465910788
215,125.083839314617,129.799058129962
216,125.222320085841,129.901823270407
217,125.363800149992,130.00670444001
218,125.508207482311,130.113644195003
219,125.655468354715,130.222582745074
220,125.805506921386,130.33345778857
221,125.958245437197,130.446205577028
222,126.113604652329,130.560761998427
223,126.271504504125,130.677063938939
224,126.431864005888,130.795049193487
225,126.594601071911,130.914655645653
226,126.75963232591,131.035820199028
227,126.926872249025,131.158477672868
228,127.096233870589,131.282561882953
229,127.26762956242,131.408007180965
230,127.440971757884,131.53474890103
231,127.616171862668,131.662720427757
232,127.793139729154,131.791854259362
233,127.971783699329,131.922080978153
234,128.152010661631,132.05332990672
235,128.333725180313,132.185528065377
236,128.516830433644,132.318600535622
237,128.701227862165,132.452470122923
238,128.886817124231,132.58705796044
239,129.073497088129,132.722285046814
240,129.261165918525,132.858073189635
241,129.449722312177,132.994345213692
242,129.639064801311,133.131022545543
243,129.829092053246,133.268026388558
244,130.019701807482,133.405276512354
245,130.210791767522,133.542692012587
246,130.402259984711,133.680192446262
247,130.594005113696,133.817697659621
248,130.785925509413,133.955126388905
249,130.977918784926,134.092396400638
250,131.169882630063,134.229424750464
251,131.361714555762,134.366127965889
252,131.553312137353,134.502422362239
253,131.744573012139,134.638222844748
254,131.935394269936,134.773443426225
255,132.125671672289,134.907996830208
256,132.315301872484,135.041795678506
257,132.504182640299,135.174751484894
258,132.692211585057,135.306775094313
259,132.879287178815,135.437777238335
260,133.065308260024,135.567668122661
261,133.250173537114,135.69635733889
262,133.433783044648,135.823755907272
263,133.616038760632,135.949776719811
264,133.796845379459,136.074335529248
265,133.97610934198,136.197349883532
266,134.153738475638,136.318738184052
267,134.329642215202,136.438420398792
268,134.503730652889,136.556317815691
269,134.675913988989,136.672352446617
270,134.846102962641,136.786445753173
271,135.014208518506,136.898519361616
272,135.180142187943,137.008496196344
273,135.343816859531,137.116300368722
274,135.505146343552,137.221857454832
275,135.664046541206,137.325095675982
276,135.820436948916,137.425947601534
277,135.97423986761,137.52434818095
278,136.125380112263,137.620233038609
279,136.273784374952,137.713538696522
280,136.419381521286,137.80420435634
281,136.562103073895,137.892171992878
282,136.701883313047,137.977386489482
283,136.838657356268,138.059793346745
284,136.972362089122,138.139339929034
285,137.102936299419,138.215975276343
286,137.230320713929,138.289650233017
287,137.354457740481,138.360316475727
288,137.475290735566,138.427925446047
289,137.592765102135,138.492429823019
290,137.706828994595,138.553785344985
291,137.817434732455,138.611951665817
292,137.924538628602,138.666891283638
293,138.028100234378,138.718569494603
294,138.128081941993,138.766953290369
295,138.224448585205,138.81201114193
296,138.317166884351,138.853711910958
297,138.406205841361,138.892025938501
298,138.491537654003,138.926925916229
299,138.573137966495,138.958387864532
300,138.650986470173,138.986390939061
301,138.725067440424,139.010917798901
302,138.795368118933,139.031952046173
303,138.861879195186,139.049479428136
304,138.924594257468,139.063487423032
305,138.983510420832,139.073966166194
306,139.038628976423,139.080908705987
307,139.08995509101,139.084312125276
308,139.137497831382,139.08417714837
309,139.181269241863,139.080506725327
310,139.221283870516,139.073305607129
311,139.257558048401,139.062580140481
312,139.290111006474,139.048338759717
313,139.318964421698,139.030591993342
314,139.344143494434,139.009353444397
315,139.365677792683,138.984640367922
316,139.383600279332,138.956473054844
317,139.397947127361,138.924874464889
318,139.408757905866,138.889871084069
319,139.416075248407,138.851492393171
320,139.41994444096,138.809771595816
321,139.420414023853,138.76474682694
322,139.417535729778,138.716460822662
323,139.411364210951,138.664959876361
324,139.401956284778,138.610292893085
325,139.389370879684,138.552512097774
326,139.373668773103,138.491672420436
327,139.354912594317,138.427831567543
328,139.333166349353,138.361049223044
329,139.308495106868,138.291385325934
330,139.280964704607,138.21890066439
331,139.250642579802,138.143657063501
332,139.217598795459,138.065718780719
333,139.181905995061,137.985153356242
334,139.143638850212,137.902031227931
335,139.102873371457,137.816424940739
336,139.059687028836,137.728408686995
337,139.014158926574,137.638058536728
338,138.966369257487,137.54545133097
339,138.916398193224,137.450663891596
340,138.864326640813,137.353774824276
341,138.810236935863,137.254864390601
342,138.75421204119,137.154012875666
343,138.696335532162,137.05130030769
344,138.636690974772,136.946805761657
345,138.575362901742,136.840609085802
346,138.512436627675,136.732790715554
347,138.44799780892,136.623431653174
348,138.382133686506,136.512615791106
349,138.314932526903,136.400428881178
350,138.246483495434,136.286957392704
351,138.176875344102,136.172286507968
352,138.106196707878,136.056502139174
353,138.034537091058,135.939691513775
354,137.961986918015,135.821943758425
355,137.888636839115,135.703348165191
356,137.814579121408,135.583995398436
357,137.739906967206,135.463978193621
358,137.664715146045,135.343392067589
359,137.589100194133,135.222334497481
360,137.513158557463,135.100902847956
361,137.436987174633,134.979193982465
362,137.360681819782,134.85730338602
363,137.28433723529,134.735326206355
364,137.208046764615,134.613356464509
365,137.131903991434,134.491488416959
366,137.056001726931,134.369815438472
367,136.98043221071,134.248430283855
368,136.905286762525,134.127425324348
369,136.830656332891,134.006892535312
370,136.756631403358,133.886922643159
371,136.683301097554,133.767604614884
372,136.610753536762,133.649026798637
373,136.539076540298,133.531277618977
374,136.468357711073,133.414447115621
375,136.398685023839,133.298625733839
376,136.330147078608,133.183904040052
377,136.262831530402,133.070372219276
378,136.196825367669,132.958121134791
379,136.132214941457,132.84724096398
380,136.069085112471,132.737820530248
381,136.007519930889,132.629948111929
382,135.947603260368,132.523712177287
383,135.889417146061,132.419198779865
384,135.833040670576,132.316490677292
385,135.778548921945,132.215666087158
386,135.726013858378,132.116799640405
387,135.675504636093,132.019963947933
388,135.627088487863,131.925230119454
389,135.580831630592,131.83266813073
390,135.53679983382,131.742346760754
391,135.495056917387,131.654333020432
392,135.455664536443,131.56869072402
393,135.418682697243,131.485480900395
394,135.384169740003,131.404763165623
395,135.352182583654,131.326595648773
396,135.322775166252,131.251033394454
397,135.295997119938,131.178126181268
398,135.27189446517,131.107920002298
399,135.250510046751,131.040459556016
400,135.231883998053,130.975787760716
401,135.216054071666,130.913944864467
402,135.203055459294,130.854968444205
403,135.19292042966,130.798892574248
404,135.185680372476,130.745749665072
405,135.181363739256,130.695569174477
406,135.179996321618,130.648378347359
407,135.181601080347,130.604201942425
408,135.186198294634,130.563062315745
409,135.193807486435,130.524981332288
410,135.204446639165,130.489979412436
411,135.218131100251,130.458073303332
412,135.234871890063,130.429275253435
413,135.254675087388,130.403593482934
414,135.277543408777,130.381032906231
415,135.303476270638,130.361596604311
416,135.332470390646,130.345286559165
417,135.364520596196,130.332104725585
418,135.399619372548,130.322051372892
419,135.437756384849,130.315124696576
420,135.478917659772,130.31132012968
421,135.523084582933,130.310629811049
422,135.570234352607,130.313042589052
423,135.620341404376,130.318545988986
424,135.673376741368,130.327124995996
425,135.729308081269,130.338761658284
426,135.788099207799,130.353434745164
427,135.849709689131,130.37111984312
428,135.914095365132,130.391789015935
429,135.981209035534,130.415410912386
430,136.051001113622,130.441952158739
431,136.123420049297,130.471377813809
432,136.198413542229,130.503651817628
433,136.275927620628,130.538736848155
434,136.355906999492,130.576594559317
435,136.43829446892,130.617184169039
436,136.523030153564,130.660461815607
437,136.610052109935,130.706381436671
438,136.699296129981,130.754894816787
439,136.790695580178,130.80595117054
440,136.884181538412,130.859497758765
441,136.979683112759,130.915479411724
442,137.077127563825,130.973836799503
443,137.176440245127,131.034507022452
444,137.277544510406,131.097423673753
445,137.380362799081,131.162518732892
446,137.484816011243,131.229721322699
447,137.590823127983,131.298957586633
448,137.698301895409,131.370150900764
449,137.80717002036,131.443223226309
450,137.917344923561,131.518097003145
451,138.028743530492,131.594694424688
452,138.14128178052,131.672937478655
453,138.254874781553,131.752747316756
454,138.36943656007,131.834043734115
455,138.484880702776,131.916745860225
456,138.601120517233,132.000772885364
457,138.718068672699,132.086043713793
458,138.835637376699,132.172476585735
459,138.953738973224,132.259989720252
460,139.072286458881,132.34850211851
461,139.191193034446,132.437932376236
462,139.310371653113,132.528199220708
463,139.429735775622,132.619222416123
464,139.549199520631,132.71092290933
465,139.66867807771,132.80322313375
466,139.788086438984,132.896045238895
467,139.907339577295,132.98931171272
468,140.02635303216,133.082945503366
469,140.145042021198,133.176867453314
470,140.263321022616,133.270995956564
471,140.381104230244,133.365249269582
472,140.498306911416,133.459547769092
473,140.614845649537,133.553813098886
474,140.730637485987,133.647966623378
475,140.845600075184,133.741929458422
476,140.959652073319,133.83562350968
477,141.072711539365,133.928970117128
478,141.184696580564,134.021889280189
479,141.295524518767,134.114298873972
480,141.405111941944,134.206115711399
481,141.51337679295,134.297257486957
482,141.620237659035,134.387642995126
483,141.725614560383,134.47719250963
484,141.829429556561,134.565828453946
485,141.931607543857,134.653476253208
486,142.032074059857,134.740062331605
487,142.130756072161,134.825514981816
488,142.227581593345,134.909763381516
489,142.3224796296,134.992736728777
490,142.415380199097,135.074366137107
491,142.506215094598,135.154585928811
492,142.594918689212,135.233333892135
493,142.681427416936,135.310549386267
494,142.765679002604,135.386172581299
495,142.847612348726,135.46014311858
496,142.92716657928,135.53240077703
497,143.004280889262,135.602885619988
498,143.078895308037,135.671538181327
499,143.15095066152,135.738299502596
500,143.220390103841,135.803113430435
501,143.287159042026,135.865926144999
502,143.351204236289,135.92668512093
503,143.41247346358,135.985338539794
504,143.470916808653,136.041837063873
505,143.526487592668,136.096134264776
506,143.579143340112,136.148187816917
507,143.628844882363,136.197958541368
508,143.675555735952,136.245408613124
509,143.719240805843,136.290500725128
510,143.759867070938,136.333199136697
511,143.797403119691,136.373469791313
512,143.831820834771,136.411281985761
513,143.863095941504,136.446609876887
514,143.891207348123,136.479431520528
515,143.916136568174,136.509727143574
516,143.937867381345,136.537478734983
517,143.956387657276,136.562671869906
518,143.971689749417,136.585297059013
519,143.98377039573,136.605349262947
520,143.992629751022,136.622825028175
521,143.998270857796,136.637723049636
522,144.000699452313,136.65004483867
523,143.999924163127,136.65979461128
524,143.995956238809,136.66697931489
525,143.988807805137,136.671607829681
526,143.978494640536,136.673692564711
527,143.965035657119,136.673248449916
528,143.948453106027,136.670293060193
529,143.928772597045,136.664847415891
530,143.906020845737,136.656934373336
531,143.880226375282,136.646578769613
532,143.851419904611,136.633808157766
533,143.819635740066,136.618653771849
534,143.784913012111,136.601150958452
535,143.747293860069,136.581338361278
536,143.706823064541,136.559255724851
537,143.663547481144,136.534942963472
538,143.617515323165,136.508439709963
539,143.568776243883,136.479787016407
540,143.517381649241,136.449027261844
541,143.463385860126,136.416204489303
542,143.406847299513,136.381365134294
543,143.347826803026,136.344557348687
544,143.286387074487,136.305830050821
545,143.222593331187,136.265234145135
546,143.156514111394,136.222824011779
547,143.088221222745,136.178656621821
548,143.017789363782,136.132790879654
549,142.945295363141,136.085287183925
550,142.870817460172,136.036208043115
551,142.794434675428,135.985616295643
552,142.71622678304,135.933574646132
553,142.636272666566,135.880144906474
554,142.55465143216,135.825388602895
555,142.471441845785,135.769367116698
556,142.386723040713,135.712142779983
557,142.300574847052,135.65377902508
558,142.213077395842,135.594339982679
559,142.12431194212,135.533891443318
560,142.03436110195,135.472500800878
561,141.943308829271,135.4102364832
562,141.851240440219,135.347168761243
563,141.758242246478,135.283370215411
564,141.664401557045,135.218915008735
565,141.569806697114,135.153880668763
566,141.474546312533,135.088345286421
567,141.378710064183,135.022389401562
568,141.282389679536,134.956096679348
569,141.185677922659,134.889552836218
570,141.08866708721,134.822843951244
571,140.991448947259,134.756055147986
572,140.894114753827,134.689270468073
573,140.796755542153,134.622572983253
574,140.699461296409,134.556044626971
575,140.602321278295,134.489766331596
576,140.50542350139,134.42381814129
577,140.408855894832,134.358279078453
578,140.312706669207,134.293228029178
579,140.217064217431,134.228744204571
580,140.12201630726,134.164906554813
581,140.027649932928,134.101792901373
582,139.934051220931,134.039479781221
583,139.841304659528,133.978040966044
584,139.7494935333,133.91754860986
585,139.658699421503,133.858072781647
586,139.569001570288,133.799681031142
587,139.480477805818,133.742439275235
588,139.393204867822,133.686411346849
589,139.307258050653,133.631659530492
590,139.222711215308,133.578245692995
591,139.139638166325,133.526233181872
592,139.058111127084,133.475682792192
593,138.978200162768,133.426651385268
594,138.89997297711,133.379192665967
595,138.823495477167,133.333359078765
596,138.748831205402,133.289201186346
597,138.676042007392,133.246768427986
598,138.605189385518,133.206110733456
599,138.536333681044,133.167278319359
600,138.469534992937,133.130321860433
601,138.404852715826,133.095291356271
602,138.342343618413,133.062234501304
603,138.28206241745,133.0311966801
604,138.224062471136,133.002221950868
605,138.168394650267,132.975351451447
606,138.11510657188,132.950622432953
607,138.064244368806,132.928070714443
608,138.015852410992,132.907730123815
609,137.969973583559,132.889633139224
610,137.926649002636,132.873811093554
611,137.885918129082,132.860292211405
612,137.847818136666,132.849100699535
613,137.812383200347,132.840256939166
614,137.779644752439,132.833778835512
615,137.749631835045,132.82968242886
616,137.722371105972,132.827982102247
617,137.697887814173,132.828691162801
618,137.67620620841,132.831822416451
619,137.657349298444,132.837387892193
620,137.641338533184,132.84539767182
621,137.628191758285,132.855857670493
622,137.617924102006,132.868771410865
623,137.61054924697,132.884140832596
624,137.606079504981,132.90196589969
625,137.60452468041,132.922244007769
626,137.60589188986,132.944970967151
627,137.610184844402,132.970139720328
628,137.617404698451,132.997741869806
629,137.627551204204,133.027769232256
630,137.640623373933,133.060213708882
631,137.656617019298,133.095064399479
632,137.675525237848,133.132308077328
633,137.697337786301,133.1719289321
634,137.72204076179,133.213907811932
635,137.749617164908,133.258222283785
636,137.780046941796,133.304847021898
637,137.813307396758,133.353754226529
638,137.849371735894,133.404912583509
639,137.88820959264,133.458287177556
640,137.929786627761,133.513839280494
641,137.974064894291,133.571527661136
642,138.021003486192,133.631308341784
643,138.070558020768,133.693133778275
644,138.122680643607,133.756953516592
645,138.177321137638,133.822715398258
646,138.234428353815,133.890366033133
647,138.293947824291,133.959849295857
648,138.355822147435,134.031107096503
649,138.419990857662,134.104079263764
650,138.486390455685,134.178702750686
651,138.554956090682,134.254912438836
652,138.625621135274,134.332641956807
653,138.698317174703,134.411823923621
654,138.772973383528,134.492388965752
655,138.849515401272,134.57426507611
656,138.927866704598,134.657377894328
657,139.007949452229,134.74165295993
658,139.089685118287,134.827016678432
659,139.172994601499,134.913395964558
660,139.257798314138,135.000717251459
661,139.34401600445,135.088906595042
662,139.431566030251,135.177890139988
663,139.520364415237,135.267593514744
664,139.610326713854,135.357942720901
665,139.701367565438,135.448864009171
666,139.793399829728,135.540282313034
667,139.886333981209,135.632120026965
668,139.98007898525,135.72429855751
669,140.074542437006,135.816739021841
670,140.169631602378,135.909363410307
671,140.26525402089,136.002093384632
672,140.361318322123,136.094852339888
673,140.457734195793,136.1875658346
